"","JULDAY","TIME","D0cm","D1.5cm","D3.5cm","D5cm","D10cm","D15cm","D30cm","D60cm","D100cm","D200cm"
"77",4,240,1.1010514497757,1.25360226631165,1.54764151573181,1.74048638343811,2.40734124183655,3.05839014053345,4.82175064086914,6.48739576339722,7.0650634765625,5.15054798126221
"78",4,300,1.21430242061615,1.3719654083252,1.59642946720123,1.77214157581329,2.39019894599915,3.01036310195923,4.71562576293945,6.43922519683838,7.04552507400513,5.15054798126221
"79",4,360,1.89873075485229,1.89687347412109,1.9496738910675,2.02735638618469,2.45813345909119,2.98827266693115,4.62007141113281,6.38988733291626,7.02568054199219,5.15054798126221
"80",4,420,3.17802619934082,2.94883275032043,2.75264739990234,2.67111206054688,2.73759388923645,3.05793356895447,4.53955507278442,6.33990478515625,7.00552272796631,5.15054798126221
"81",4,480,4.8953652381897,4.4647970199585,3.96490526199341,3.70094513893127,3.28233170509338,3.28553533554077,4.48561334609985,6.29006910324097,6.98505401611328,5.15054798126221
"82",4,540,6.96401453018188,6.26716184616089,5.50538110733032,5.04183959960938,4.08735179901123,3.70435166358948,4.47343730926514,6.24163866043091,6.96429109573364,5.15054798126221
"83",4,600,9.08517551422119,8.18183135986328,7.20677661895752,6.57074451446533,5.10391664505005,4.31309652328491,4.51747751235962,6.19633960723877,6.94327116012573,5.15054798126221
"84",4,660,10.9994096755981,10.0260057449341,8.88216781616211,8.13082408905029,6.24296283721924,5.07649087905884,4.62783575057983,6.15626764297485,6.92205953598022,5.15054798126221
"85",4,720,12.5838489532471,11.5961894989014,10.3844270706177,9.57242393493652,7.4024863243103,5.93497467041016,4.807701587677,6.12362909317017,6.90074920654297,5.15054798126221
"86",4,780,13.6817407608032,12.7423582077026,11.5739545822144,10.7638072967529,8.48053455352783,6.81734228134155,5.05257940292358,6.1004638671875,6.87946653366089,5.15054798126221
"87",4,840,14.1374015808105,13.3411741256714,12.3179540634155,11.5822277069092,9.3764476776123,7.64777231216431,5.35071277618408,6.08838033676147,6.8583550453186,5.15054798126221
"88",4,900,13.9140996932983,13.3348150253296,12.5401973724365,11.9427289962769,10.0020427703857,8.35073471069336,5.68398332595825,6.08832120895386,6.83757877349854,5.15054798126221
"89",4,960,13.0097427368164,12.7103729248047,12.2126474380493,11.8079376220703,10.2987289428711,8.86217021942139,6.02954912185669,6.10040378570557,6.81730651855469,5.15054798126221
"90",4,1020,11.5743999481201,11.5435333251953,11.3836250305176,11.1958131790161,10.2384462356567,9.135178565979,6.36221122741699,6.1238374710083,6.79769468307495,5.15054798126221
"91",4,1080,9.93310260772705,9.90499496459961,10.1982269287109,10.1899919509888,9.8428373336792,9.15041637420654,6.6571569442749,6.15695476531982,6.77888107299805,5.15054798126221
"92",4,1140,7.83934593200684,8.2811279296875,8.71678638458252,8.94524955749512,9.17249202728271,8.91962432861328,6.89318037033081,6.19732618331909,6.76097345352173,5.15054798126221
"93",4,1200,6.50211000442505,6.95038557052612,7.45207834243774,7.75870275497437,8.36786365509033,8.49277019500732,7.05564308166504,6.24201488494873,6.74403619766235,5.15054798126221
"94",4,1260,5.75458812713623,6.14261865615845,6.60605573654175,6.91018009185791,7.64792203903198,7.98790597915649,7.14148712158203,6.28792381286621,6.72808837890625,5.15054798126221
"95",4,1320,5.38612413406372,5.56276178359985,6.06598806381226,6.32368421554565,7.07637691497803,7.51108026504517,7.16130113601685,6.33231544494629,6.71310663223267,5.15054798126221
"96",4,1380,4.92919111251831,5.24005651473999,5.6256217956543,5.89103412628174,6.62136602401733,7.09961986541748,7.13153839111328,6.37316370010376,6.69903421401978,5.15054798126221
"97",5,0,4.6562123298645,4.94474506378174,5.2991509437561,5.54823923110962,6.25308513641357,6.75229358673096,7.06737804412842,6.40917539596558,6.68579435348511,5.15054798126221
"98",5,60,4.44803953170776,4.70957565307617,5.04028463363647,5.27326345443726,5.95084238052368,6.45883750915527,6.98065853118896,6.43964052200317,6.67329263687134,5.15054798126221
"99",5,120,4.23086547851562,4.54839658737183,4.82058477401733,5.0520167350769,5.70043802261353,6.20930433273315,6.88010120391846,6.46426916122437,6.66143608093262,5.15054798126221
"100",5,180,4.21680307388306,4.42290782928467,4.69309425354004,4.88966035842896,5.49705791473389,5.99635934829712,6.7720103263855,6.483069896698,6.6501259803772,5.15054798126221
"101",5,240,4.04926013946533,4.34105682373047,4.56296348571777,4.76607418060303,5.3387451171875,5.81970167160034,6.66129398345947,6.49625205993652,6.6392707824707,5.15054798126221
"102",5,300,4.18932247161865,4.33386754989624,4.5365514755249,4.69154167175293,5.20911598205566,5.66953611373901,6.55154275894165,6.50416612625122,6.62878179550171,5.15054798126221
"103",5,360,4.93916082382202,4.88646173477173,4.87797737121582,4.91248416900635,5.20389366149902,5.56641721725464,6.44586038589478,6.50725364685059,6.61857938766479,5.15054798126221
"104",5,420,6.42583227157593,6.09426784515381,5.77998924255371,5.61980628967285,5.46996259689331,5.58705234527588,6.352454662323,6.50611686706543,6.60859632492065,5.15054798126221
"105",5,480,8.46681594848633,7.88144397735596,7.19595956802368,6.81133556365967,6.0710768699646,5.80949020385742,6.2873387336731,6.50177574157715,6.59877157211304,5.15054798126221
"106",5,540,10.9484338760376,10.038724899292,9.02699375152588,8.39712810516357,7.00100564956665,6.27334117889404,6.27047157287598,6.49586582183838,6.58906841278076,5.15054798126221
