"","JULDAY","TIME","D0cm","D1.5cm","D3.5cm","D5cm","D10cm","D15cm","D30cm","D60cm","D100cm","D200cm"
"5354",224,60,-0.656060457229614,-0.350918233394623,0.038815651088953,0.317352265119553,1.15713214874268,1.85067760944366,3.06708478927612,3.39572644233704,3.76432776451111,5.15054798126221
"5355",224,120,-0.828517556190491,-0.536518216133118,-0.158941447734833,0.111242666840553,0.935228168964386,1.63012206554413,2.93901443481445,3.39142251014709,3.76695775985718,5.15054798126221
"5356",224,180,-0.984443008899689,-0.700088441371918,-0.334431231021881,-0.07096166908741,0.73795747756958,1.43130624294281,2.80872821807861,3.3826539516449,3.76944136619568,5.15054798126221
"5357",224,240,-1.11425232887268,-0.854375898838043,-0.49008721113205,-0.235336899757385,0.560146033763885,1.25037372112274,2.67851161956787,3.36966991424561,3.77171993255615,5.15054798126221
"5358",224,300,-1.24593710899353,-0.978633463382721,-0.632779955863953,-0.381940692663193,0.398640632629395,1.08427560329437,2.54990792274475,3.35277128219604,3.77373886108398,5.15054798126221
"5359",224,360,-1.28506088256836,-1.11119651794434,-0.739051282405853,-0.509772002696991,0.253889530897141,0.931654214859009,2.42397737503052,3.33228635787964,3.77545022964478,5.15054798126221
"5360",224,420,-1.35132730007172,-1.1231085062027,-0.819632291793823,-0.594580113887787,0.131972745060921,0.793736815452576,2.30160331726074,3.30855584144592,3.77681064605713,5.15054798126221
"5361",224,480,-0.462695956230164,-0.492575645446777,-0.446045637130737,-0.364938288927078,0.120104245841503,0.689416110515594,2.18426394462585,3.2819356918335,3.77778387069702,5.15054798126221
"5362",224,540,1.4217004776001,1.03678154945374,0.68646240234375,0.519808769226074,0.452251583337784,0.723400950431824,2.07982444763184,3.25290131568909,3.77833914756775,5.15054798126221
"5363",224,600,3.69719767570496,3.0049455165863,2.32716178894043,1.91565155982971,1.18466949462891,1.00474345684052,2.00799417495728,3.22241997718811,3.77845644950867,5.15054798126221
"5364",224,660,5.90299415588379,5.05770540237427,4.10809803009033,3.51345658302307,2.1891303062439,1.54112935066223,1.99190580844879,3.1922333240509,3.77813577651978,5.15054798126221
"5365",224,720,7.60405111312866,6.73393392562866,5.70255517959595,5.02190351486206,3.30437707901001,2.26531100273132,2.04711031913757,3.16470956802368,3.77740621566772,5.15054798126221
"5366",224,780,8.47380352020264,7.72534370422363,6.78816986083984,6.13797426223755,4.31985139846802,3.05890512466431,2.17639636993408,3.14241576194763,3.77633190155029,5.15054798126221
"5367",224,840,8.29333877563477,7.81284141540527,7.14813089370728,6.64864826202393,5.05163669586182,3.78348684310913,2.367751121521,3.12757992744446,3.77501177787781,5.15054798126221
"5368",224,900,7.18483114242554,7.03455495834351,6.73799324035645,6.46726846694946,5.36253833770752,4.30823278427124,2.59626722335815,3.12158584594727,3.77356767654419,5.15054798126221
